['EzypoIiorz', 'Wariator3000pl', '1-0, EzypoIiorz won by resignation', '2025.04.16', 'Sicilian Defense: Closed', None]
['EzypoIiorz', 'Antonpsd', '1-0, EzypoIiorz won by checkmate', '2025.04.16', 'Caro-Kann Defense: Scorpion-Horus Gambit', None]
['ambatubuzszz', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.04.17', 'Italian Game: Giuoco Pianissimo, Canal Variation', None]
['mturgunov', 'EzypoIiorz', '1-0, mturgunov won by checkmate', '2025.04.17', 'Three Knights Opening', 'Rapid']
['EzypoIiorz', 'wahab3845', '1-0, EzypoIiorz won - game abandoned', '2025.04.17', 'Vienna Game', 'Rapid']
['Sanjay-kurama', 'EzypoIiorz', '1-0, Sanjay-kurama won - game abandoned', '2025.04.17', "King's Pawn Game", 'Rapid']
['EzypoIiorz', 'BatalionBardu', '0-1, BatalionBardu won by checkmate', '2025.04.17', 'Vienna Game: Falkbeer Variation', None]
['EzypoIiorz', 'Fat_Chess_Man', '0-1, Fat_Chess_Man won by resignation', '2025.04.17', 'Vienna Game: Max Lange Defense', None]
['near_xk', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.04.17', "Van't Kruijs Opening", None]
['check40h', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.04.17', 'Three Knights Opening', None]
['EzypoIiorz', 'jus_saga', '1-0, EzypoIiorz won by resignation', '2025.04.17', 'Scandinavian Defense: Main Line, Mieses Variation', None]
['EzypoIiorz', 'Whs951', '1-0, EzypoIiorz won by checkmate', '2025.04.17', 'Vienna Game', None]
['Whs951', 'EzypoIiorz', '1-0, Whs951 won by checkmate', '2025.04.17', "King's Pawn Game: Napoleon Attack", None]
['EzypoIiorz', 'SamF49', '1-0, EzypoIiorz won by checkmate', '2025.04.17', 'Vienna Game: Stanley Variation', None]
['Sambuu0715', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.04.18', "King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit", None]
['Ermek7979', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.04.18', 'Center Game: Berger Variation', None]
['EzypoIiorz', 'Give_No_Quarter', '0-1, Give_No_Quarter won by resignation', '2025.04.18', 'Vienna Game: Stanley Variation', None]
['EzypoIiorz', 'Aru1235', '1-0, EzypoIiorz won by checkmate', '2025.04.18', 'Vienna Game: Falkbeer Variation', None]
['Izzyrei2406', 'EzypoIiorz', '1-0, Izzyrei2406 won by checkmate', '2025.04.19', 'French Defense: Steinitz Attack', None]
['SirBaldee', 'EzypoIiorz', '1-0, SirBaldee won by resignation', '2025.04.19', 'Rapport-Jobava System', None]
['EzypoIiorz', 'sweatynoob12', '0-1, sweatynoob12 won by checkmate', '2025.04.19', 'Pirc Defense', None]
['EzypoIiorz', 'Terence_10', '0-1, Terence_10 won by resignation', '2025.04.19', 'Scandinavian Defense: Valencian Variation', None]
['meb_b', 'EzypoIiorz', '1-0, meb_b won by checkmate', '2025.04.19', 'Four Knights Game: Italian Variation', None]
['EzypoIiorz', 'chtigambit', '0-1, chtigambit won by resignation', '2025.04.18', 'Scandinavian Defense: Main Line, Mieses Variation', None]
['Mussonyara', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.04.20', 'Rapport-Jobava System', None]
['EzypoIiorz', 'Kishan000777', '0-1, Kishan000777 won by resignation', '2025.04.20', 'Caro-Kann Defense', None]
['otabek_dusboev', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.04.20', 'Three Knights Opening', None]
['EzypoIiorz', 'Smauff', '1-0, EzypoIiorz won by resignation', '2025.04.20', 'Philidor Defense: Hanham Variation', None]
['KingRexOooO', 'EzypoIiorz', '1-0, KingRexOooO won by resignation', '2025.04.20', 'French Defense: Advance Variation', None]
['EzypoIiorz', 'Count_2_3', '1-0, EzypoIiorz won by resignation', '2025.04.20', 'Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line', None]
['Kokia14', 'EzypoIiorz', '1-0, Kokia14 won by checkmate', '2025.04.20', "Queen's Gambit Declined: Orthodox Defense, Capablanca Variation", None]
['EzypoIiorz', 'Ashutosh0308', '1-0, EzypoIiorz won by resignation', '2025.04.20', 'Vienna Game: Max Lange Defense', None]
['EzypoIiorz', 'Neza29', '1-0, EzypoIiorz won by checkmate', '2025.04.20', 'Vienna Game: Max Lange Defense', None]
['rhy7s', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.20', 'Center Game: Normal Variation', None]
['luis7110', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.04.20', "King's Pawn Game: Leonardis Variation", None]
['EzypoIiorz', 'samgp9', '1-0, EzypoIiorz won by resignation', '2025.04.20', 'Vienna Game', None]
['Tavrick', 'EzypoIiorz', '1-0, Tavrick won by resignation', '2025.04.20', "Queen's Pawn Game: Accelerated London System", None]
['EzypoIiorz', 'sunilkumartillu', '0-1, sunilkumartillu won by resignation', '2025.04.20', 'Nimzowitsch Defense: Declined Variation', None]
['DanielVirely', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.20', 'Scotch Game: Tartakower Variation', None]
['tomk23', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.04.20', 'Four Knights Game: Italian Variation', None]
['EzypoIiorz', 'adou557', '1-0, EzypoIiorz won by checkmate', '2025.04.20', 'Vienna Game', None]
['EzypoIiorz', 'Raunak4245L', '1/2-1/2, Game drawn by agreement', '2025.04.21', 'Vienna Game: Falkbeer Variation', None]
['EzypoIiorz', 'gtroplahaine', '1-0, EzypoIiorz won by resignation', '2025.04.21', 'French Defense: Pelikan Variation', None]
['Mayank-1812', 'EzypoIiorz', '1/2-1/2, Game drawn by repetition', '2025.04.21', 'Blackmar-Diemer Gambit Accepted: Ryder Gambit', None]
['EzypoIiorz', 'orangejuicebread', '1-0, EzypoIiorz won by checkmate', '2025.04.21', 'Vienna Game: Falkbeer Variation', None]
['notak21', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.21', 'Rapport-Jobava System', None]
['EzypoIiorz', 'Denneb23665', '0-1, Denneb23665 won by resignation', '2025.04.21', 'Scandinavian Defense: Modern Variation', '100 Rapid']
['EzypoIiorz', 'abel_4_t', '1-0, EzypoIiorz won by checkmate', '2025.04.20', 'Nimzowitsch Defense', None]
['natrium27', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.21', 'Vienna Game: Stanley Variation, Three Knights Variation', None]
['RI4N', 'EzypoIiorz', '1-0, RI4N won by resignation', '2025.04.22', "King's Pawn Game: Wayward Queen Attack, Mellon Gambit", None]
['EzypoIiorz', 'beingholmes', '1-0, EzypoIiorz won by checkmate', '2025.04.22', 'Nimzowitsch Defense: Breyer Variation', None]
['gabrielstahl', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.22', "Queen's Gambit Declined: Orthodox Defense, Capablanca Variation", None]
['gabrielstahl', 'EzypoIiorz', '1-0, gabrielstahl won - game abandoned', '2025.04.22', 'Van Geet Opening', None]
['EzypoIiorz', 'roman7607', '0-1, roman7607 won by resignation', '2025.04.22', 'Vienna Game', '30 Blitz']
['Samizdat_Nat', 'EzypoIiorz', '1-0, Samizdat_Nat won by resignation', '2025.04.22', 'Four Knights Game', None]
['Dropperidol', 'EzypoIiorz', '1-0, Dropperidol won by resignation', '2025.04.22', "Queen's Pawn Game", None]
['EzypoIiorz', 'Alvarado3312', '1-0, EzypoIiorz won - game abandoned', '2025.04.22', 'Vienna Game: Falkbeer Variation', None]
['EzypoIiorz', 'tomlost', '1/2-1/2, Game drawn by insufficient material', '2025.04.23', "King's Pawn Game: Damiano Defense", None]
['Morezan76', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.23', 'Ruy Lopez: Berlin Defense', None]
['EzypoIiorz', 'kamalkol', '0-1, kamalkol won by resignation', '2025.04.23', 'Vienna Game', None]
['AdmiraScheer', 'EzypoIiorz', '1-0, AdmiraScheer won by resignation', '2025.04.23', 'Ponziani Opening: Jaenisch Counterattack', None]
['abel_4_t', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.04.21', "Queen's Gambit Declined: Orthodox Defense, Capablanca Variation", None]
['yogesh101112', 'EzypoIiorz', '1-0, yogesh101112 won by resignation', '2025.04.23', 'Italian Game: Paris Defense', None]
['gabrielstahl', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.04.24', "Queen's Gambit Declined: Orthodox Defense, Capablanca Variation", None]
['EzypoIiorz', 'IvanTano1983', '1-0, EzypoIiorz won by checkmate', '2025.04.24', 'Vienna Game: Zhuravlev Countergambit', None]
['EzypoIiorz', 'KhazSol', '1-0, EzypoIiorz won by checkmate', '2025.04.24', 'Scotch Game: Blumenfeld Attack', None]
['EzypoIiorz', 'marcioarruda', '1-0, EzypoIiorz won by resignation', '2025.04.24', 'Scandinavian Defense: Anderssen Counterattack', None]
['gabrielstahl', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.25', 'Zukertort Opening: Reversed Mexican Defense', None]
['Mduc_404', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.25', "Queen's Pawn Game", None]
['kcsongol', 'EzypoIiorz', '1-0, kcsongol won by resignation', '2025.04.25', "Bishop's Opening: Berlin Defense", None]
['EzypoIiorz', 'MizunashiSara', '1/2-1/2, Game drawn by agreement', '2025.04.25', 'Scandinavian Defense: Valencian Variation, Ilundain Variation', None]
['AbdulHaiFarhang', 'EzypoIiorz', '1/2-1/2, Game drawn by insufficient material', '2025.04.26', "Van't Kruijs Opening", None]
['EzypoIiorz', 'VEERALKA', '0-1, VEERALKA won by checkmate', '2025.04.26', 'Vienna Game: Max Lange Defense', None]
['pwy057619', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.04.26', 'Danish Gambit Accepted: Classical Defense', None]
['Kokichi_Auma', 'EzypoIiorz', '1-0, Kokichi_Auma won by resignation', '2025.04.26', "Queen's Pawn Game: Colle System", None]
['EzypoIiorz', 'yash_gupta_1', '0-1, yash_gupta_1 won by resignation', '2025.04.26', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'C3zzenbuzz', '0-1, C3zzenbuzz won by checkmate', '2025.04.26', 'Caro-Kann Defense: Apocalypse Attack', None]
['INDIAN_BRAIN_2_0', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.26', 'Italian Game: Giuoco Pianissimo', None]
['EzypoIiorz', 'fzeu22ofkxo1', '0-1, fzeu22ofkxo1 won by checkmate', '2025.04.26', 'Caro-Kann Defense', None]
['nishanth0730', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.26', 'Rapport-Jobava System', None]
['EzypoIiorz', 'omar_ga1', '1-0, EzypoIiorz won on time', '2025.04.27', 'Van Geet Opening: Grünfeld Defense', None]
['EzypoIiorz', 'Samulito79', '1-0, EzypoIiorz won by checkmate', '2025.04.27', 'Vienna Game: Falkbeer Variation', None]
['pietro15', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.27', "Queen's Gambit Declined: Orthodox Defense, Capablanca Variation", None]
['EzypoIiorz', 'bernd_B87', '1-0, EzypoIiorz won by checkmate', '2025.04.27', 'Scotch Game: Schmidt Variation', None]
['daedalus_xenon', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.04.27', 'Mieses Opening: Reversed Rat', None]
['BorisAlexanderovichPesens', 'EzypoIiorz', '1-0, BorisAlexanderovichPesens won by resignation', '2025.04.27', "Bishop's Opening: Berlin Defense", None]
['EzypoIiorz', 'danielkervel', '1-0, EzypoIiorz won by resignation', '2025.04.27', 'Vienna Game: Falkbeer Variation', None]
['EzypoIiorz', 'Titanzero000', '1-0, EzypoIiorz won by resignation', '2025.04.27', 'Vienna Game: Zhuravlev Countergambit', None]
['EzypoIiorz', 'yazbek1', '1/2-1/2, Game drawn by agreement', '2025.04.27', 'Modern Defense: Mongredien Defense, with Nf3', None]
['ktkiebel', 'EzypoIiorz', '1-0, ktkiebel won by resignation', '2025.04.27', 'Nimzo-Larsen Attack: Modern Variation', None]
['milanvangeenen', 'EzypoIiorz', '1-0, milanvangeenen won by resignation', '2025.04.27', 'Hungarian Opening: Burk Gambit', None]
['gabrielstahl', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.28', "Queen's Gambit Declined: Orthodox Defense, Capablanca Variation", None]
['EzypoIiorz', 'abel_4_t', '1-0, EzypoIiorz won by resignation', '2025.04.27', 'Nimzowitsch Defense: Williams Variation', None]
['Megalomani', 'EzypoIiorz', '1-0, Megalomani won by checkmate', '2025.04.28', 'Italian Game: Paris Defense', None]
['EzypoIiorz', 'akeyo631', '1-0, EzypoIiorz won on time', '2025.04.28', 'Sicilian Defense: Closed, Traditional', None]
['FutureWarLord', 'EzypoIiorz', '1-0, FutureWarLord won by checkmate', '2025.04.28', "Queen's Pawn Game", None]
['EzypoIiorz', 'Rondnie', '0-1, Rondnie won by resignation', '2025.04.28', 'Vienna Game: Zhuravlev Countergambit', None]
['gabrielstahl', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.29', "King's Pawn Game: Gunderam Gambit", None]
['Moralo3', 'EzypoIiorz', '1-0, Moralo3 won by resignation', '2025.04.29', 'Ponziani Opening: Jaenisch Counterattack', None]
['Zadiste-et-Voltaire', 'EzypoIiorz', '1-0, Zadiste-et-Voltaire won by resignation', '2025.04.29', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'curlykid9', '1-0, EzypoIiorz won by resignation', '2025.04.29', 'Vienna Game: Falkbeer Variation', None]
['EzypoIiorz', 'agusnibosss', '1-0, EzypoIiorz won by resignation', '2025.04.29', 'Vienna Game: Max Lange Defense', None]
['TfE4these', 'EzypoIiorz', '1-0, TfE4these won by checkmate', '2025.04.30', "King's Indian Attack", None]
['Stefoot', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.04.30', 'French Defense: Pelikan Variation', None]
['EzypoIiorz', 'tephietephi', '1-0, EzypoIiorz won by checkmate', '2025.04.30', 'Pterodactyl Defense: Austrian, Grand Prix Pterodactyl', None]
['rajarajn', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.04.30', "Van't Kruijs Opening", None]
['EzypoIiorz', 'Pablomala80', '0-1, Pablomala80 won on time', '2025.04.30', 'Scandinavian Defense: Anderssen Counterattack', None]
['finetard6', 'EzypoIiorz', '1-0, finetard6 won by checkmate', '2025.05.01', 'Vienna Game: Max Lange Defense', None]
['01ALREADYPRO', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.05.01', 'Italian Game: Giuoco Pianissimo', None]
['EzypoIiorz', 'vittoriobarone', '1-0, EzypoIiorz won - game abandoned', '2025.05.01', 'Vienna Game: Max Lange Defense', None]
['Alebat007', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.01', "King's Knight Opening: Normal Variation", None]
['cengizsc', 'EzypoIiorz', '1-0, cengizsc won by resignation', '2025.05.01', 'Scotch Game: Göring Gambit', None]
['EzypoIiorz', 'Ragingjock', '0-1, Ragingjock won by resignation', '2025.05.01', 'Vienna Game: Falkbeer Variation', None]
['EzypoIiorz', 'vkmiglani', '0-1, vkmiglani won by checkmate', '2025.05.01', 'Vienna Game: Anderssen Defense', None]
['EzypoIiorz', 'mk-doski', '0-1, mk-doski won by checkmate', '2025.05.01', 'Vienna Game: Max Lange Defense', None]
['ekowo', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.05.02', "Queen's Pawn Game: Zilbermints Countergambit", None]
['EzypoIiorz', 'SchematicUnicorn', '1-0, EzypoIiorz won by resignation', '2025.05.02', 'Scandinavian Defense: Main Line, Mieses Variation', None]
['EzypoIiorz', 'Boombro1000', '0-1, Boombro1000 won by checkmate', '2025.05.02', 'Philidor Defense: Exchange Variation', None]
['bravesirrobin68', 'EzypoIiorz', '1-0, bravesirrobin68 won by resignation', '2025.05.02', 'French Defense: Advance Variation', None]
['EzypoIiorz', 'vaibhavs56', '1-0, EzypoIiorz won by checkmate', '2025.05.03', 'Vienna Game', None]
['viditsavjiani', 'EzypoIiorz', '1-0, viditsavjiani won by checkmate', '2025.05.03', "Petrov's Defense: Italian Variation", None]
['EzypoIiorz', 'Niinaemilia', '1-0, EzypoIiorz won by checkmate', '2025.05.03', 'Caro-Kann Defense: Alekhine Gambit', None]
['alnaji22', 'EzypoIiorz', '1-0, alnaji22 won by checkmate', '2025.05.03', 'Three Knights Opening', None]
['fares777777', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.05.03', "King's Pawn Game: Clam Variation, Radisch Gambit", None]
['MasterIdoy', 'EzypoIiorz', '1-0, MasterIdoy won by resignation', '2025.05.03', 'Amsterdam Attack', None]
['EzypoIiorz', 'jonblock807', '1-0, EzypoIiorz won by resignation', '2025.05.03', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'fungliders', '1-0, EzypoIiorz won by resignation', '2025.05.03', "Petrov's Defense: Modern Attack, Bardeleben Variation", None]
['KalyaniC', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.03', "King's Gambit Declined: Classical, Svenonius Variation", None]
['EzypoIiorz', 'jaiganesh721', '1-0, EzypoIiorz won by resignation', '2025.05.03', 'Vienna Game', None]
['Elias018', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.03', 'Ruy Lopez: Cozio Defense', None]
['EzypoIiorz', 'chess261181', '0-1, chess261181 won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['cat_handle', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['EzypoIiorz', 'Mr_Sokolov', '0-1, Mr_Sokolov won by checkmate', '2025.05.04', "Anderssen's Opening", '10 Sec Hyper']
['EzypoIiorz', 'Fingers88', '1-0, EzypoIiorz won on time', '2025.05.04', 'Zukertort Opening: Slav Invitation', '10 Sec Hyper']
['Bullet-PRIX', 'EzypoIiorz', '1-0, Bullet-PRIX won on time', '2025.05.04', 'Pirc Defense', '10 Sec Hyper']
['EzypoIiorz', 'HyperBuddy69', '0-1, HyperBuddy69 won on time', '2025.05.04', 'Mieses Opening', '10 Sec Hyper']
['80-HDrh', 'EzypoIiorz', '1-0, 80-HDrh won on time', '2025.05.04', "Queen's Pawn Game", '10 Sec Hyper']
['EzypoIiorz', 'Vipul2020', '1-0, EzypoIiorz won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['EzypoIiorz', 'cat_handle', '1-0, EzypoIiorz won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['Bullet-PRIX', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.05.04', 'Zukertort Opening: Pirc Invitation', '10 Sec Hyper']
['EzypoIiorz', '80-HDrh', '0-1, 80-HDrh won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['sandeepraj667', 'EzypoIiorz', '1-0, sandeepraj667 won on time', '2025.05.04', 'Pirc Defense', '10 Sec Hyper']
['Vipul2020', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.05.04', 'Pirc Defense', '10 Sec Hyper']
['EzypoIiorz', 'Aarush_Bhat', '0-1, Aarush_Bhat won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['EzypoIiorz', 'sandeepraj667', '0-1, sandeepraj667 won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['Vipul2020', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['EzypoIiorz', 'Fingers88', '0-1, Fingers88 won on time', '2025.05.04', "Van't Kruijs Opening", '10 Sec Hyper']
['EzypoIiorz', 'SamdoTim', '0-1, SamdoTim won by resignation', '2025.05.04', 'Vienna Game: Falkbeer Variation', None]
['EzypoIiorz', 'PaxForsythe', '1-0, EzypoIiorz won on time', '2025.05.04', 'Amsterdam Attack', None]
['p1c17c', 'EzypoIiorz', '1-0, p1c17c won by resignation', '2025.05.04', 'Italian Game: Two Knights Defense, Lolli Attack', None]
['max_zgamer', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.04', "King's Pawn Game: King's Head Opening", None]
['EzypoIiorz', 'Lejoueurfoufou', '0-1, Lejoueurfoufou won by resignation', '2025.05.04', 'French Defense: Wing Gambit', 'Tournoi Hebdomadaire']
['EzypoIiorz', 'Purpl_3', '1-0, EzypoIiorz won by resignation', '2025.05.04', 'Scotch Game', 'Tournoi Hebdomadaire']
['csur76', 'EzypoIiorz', '1-0, csur76 won by resignation', '2025.05.04', "King's Gambit Accepted: Blachly Gambit", 'Tournoi Hebdomadaire']
['LinoHadToThink', 'EzypoIiorz', '1-0, LinoHadToThink won by resignation', '2025.05.04', "King's Pawn Game: Leonardis Variation", 'Tournoi Hebdomadaire']
['Teeekkk', 'EzypoIiorz', '1-0, Teeekkk won by resignation', '2025.05.04', "Queen's Gambit Accepted: Central Variation, Modern Defense", 'Tournoi Hebdomadaire']
['EzypoIiorz', 'ZeSandman', '0-1, ZeSandman won by resignation', '2025.05.04', 'Caro-Kann Defense: Breyer Variation, Stein Attack', None]
['gabrielstahl', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.05', 'Scotch Game: Göring Gambit, Bardeleben Variation', None]
['TaoKhann', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.05', 'Ruy Lopez: Cozio Defense', None]
['EzypoIiorz', 'TaoKhann', '1-0, EzypoIiorz won by checkmate', '2025.05.05', 'Scotch Game: Lolli Variation', None]
['EzypoIiorz', 'stustringer', '0-1, stustringer won by resignation', '2025.05.07', "King's Pawn Game: Damiano Defense", None]
['jonasandersen93', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.07', "Queen's Pawn Game", None]
['fonz245', 'EzypoIiorz', '1-0, fonz245 won by resignation', '2025.05.07', 'Italian Game: Giuoco Pianissimo', None]
['EzypoIiorz', 'Nandan1234N', '0-1, Nandan1234N won by resignation', '2025.05.08', "King's Pawn Game: McConnell Defense", None]
['EzypoIiorz', 'Plantbrain', '1-0, EzypoIiorz won by resignation', '2025.05.08', 'Scotch Game', None]
['PierreL49', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.08', 'Three Knights Opening', None]
['EzypoIiorz', 'Gooeygooey', '0-1, Gooeygooey won by resignation', '2025.05.08', 'Scotch Game', None]
['EzypoIiorz', 'Mohanbharti', '0-1, Mohanbharti won by resignation', '2025.05.08', "Bishop's Opening: Boden-Kieseritzky Gambit", None]
['Synapse26', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.08', 'Ponziani Opening', None]
['BigMance', 'EzypoIiorz', '1-0, BigMance won by resignation', '2025.05.08', "Bishop's Opening: Boi Variation", None]
['ramalingamlakshmanaswamy', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.08', "Bishop's Opening: Boi Variation", None]
['EzypoIiorz', 'MMS_GROUP', '0-1, MMS_GROUP won by resignation', '2025.05.09', "King's Pawn Game: Damiano Defense", None]
['EzypoIiorz', '2014WorldSeries', '0-1, 2014WorldSeries won by checkmate', '2025.05.09', 'Philidor Defense', None]
['RUTURAJ_04', 'EzypoIiorz', '1-0, RUTURAJ_04 won by checkmate', '2025.05.10', 'Scotch Game: Ghulam-Kassim Variation', None]
['jesopazzo', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.10', 'Italian Game', None]
['EzypoIiorz', 'Iamarslanaslam', '1-0, EzypoIiorz won by checkmate', '2025.05.10', 'Scotch Game', None]
['rezanaghdi22', 'EzypoIiorz', '1/2-1/2, Game drawn by insufficient material', '2025.05.10', "King's Pawn Game: Napoleon Attack", None]
['EzypoIiorz', 'XxleoxX90', '1-0, EzypoIiorz won by resignation', '2025.05.11', 'Alekhine Defense: Scandinavian Variation', None]
['user_413583229', 'EzypoIiorz', '1-0, user_413583229 won by resignation', '2025.05.11', "King's Pawn Game: Napoleon Attack", None]
['EzypoIiorz', 'nouhd', '1-0, EzypoIiorz won - game abandoned', '2025.05.11', 'Scotch Game: Schmidt Variation', None]
['EzypoIiorz', 'Queeneliss', '0-1, Queeneliss won by checkmate', '2025.05.11', 'Scotch Game: Blumenfeld Attack', None]
['Rebiha2025', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.11', 'Center Game: Normal Variation', 'Tournoi Hebdomadaire']
['EzypoIiorz', 'TheDmoon0018', '0-1, TheDmoon0018 won by resignation', '2025.05.11', 'Sicilian Defense: Sozin Attack, Flank Variation', 'Tournoi Hebdomadaire']
['Rebiha2025', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.11', 'Center Game: Normal Variation', 'Tournoi Hebdomadaire']
['EzypoIiorz', 'Nolan_18', '0-1, Nolan_18 won by checkmate', '2025.05.11', 'Scotch Game', 'Tournoi Hebdomadaire']
['Batvetel_67', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.11', "King's Indian Attack", 'Tournoi Hebdomadaire']
['ayush2639', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.11', "Van't Kruijs Opening: Bouncing Bishop Variation", None]
['EzypoIiorz', 'Lorde_Tormenta', '0-1, Lorde_Tormenta won by checkmate', '2025.05.11', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'Masarpino', '1-0, EzypoIiorz won by resignation', '2025.05.11', 'Scandinavian Defense: Valencian Variation', None]
['EzypoIiorz', 'khanna-9517', '1/2-1/2, Game drawn by repetition', '2025.05.04', 'French Defense: Normal Variation', None]
['AndrsAJ', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.12', 'Scotch Game: Ghulam-Kassim Variation', None]
['EzypoIiorz', 'Rostyslav1996', '1-0, EzypoIiorz won by checkmate', '2025.05.12', 'French Defense: Knight Variation', None]
['darkknight968', 'EzypoIiorz', '0-1, EzypoIiorz won - game abandoned', '2025.05.13', 'Center Game: Normal Variation', None]
['NeroZ48', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.05.13', 'Center Game', None]
['kodzy42', 'EzypoIiorz', '0-1, EzypoIiorz won on time', '2025.05.13', 'Englund Gambit', None]
['EzypoIiorz', 'alpredooo', '1-0, EzypoIiorz won on time', '2025.05.13', 'Vienna Game: Stanley Variation', None]
['EzypoIiorz', 'khoi0001', '0-1, khoi0001 won by checkmate', '2025.05.14', 'Four Knights Game', None]
['EzypoIiorz', 'Arvinir', '1/2-1/2, Game drawn by insufficient material', '2025.05.14', 'Scotch Game: Mieses Variation', None]
['skyr3410', 'EzypoIiorz', '0-1, EzypoIiorz won by resignation', '2025.05.14', 'Scotch Game: Mieses Variation', None]
['vishallll2025', 'EzypoIiorz', '1-0, vishallll2025 won by resignation', '2025.05.14', 'Center Game', None]
['EzypoIiorz', 'Skosavica', '0-1, Skosavica won by resignation', '2025.05.14', 'Four Knights Game', None]
['EzypoIiorz', 'meobeothichmcdonalmeobeok', '0-1, meobeothichmcdonalmeobeok won by resignation', '2025.05.14', 'Scotch Game', None]
['EzypoIiorz', 'redline2025', '1-0, EzypoIiorz won by resignation', '2025.05.14', 'Sicilian Defense', None]
['Bainur1995', 'EzypoIiorz', '0-1, EzypoIiorz won by checkmate', '2025.05.14', "Bishop's Opening: Berlin Defense", None]
['stevejohnson56', 'EzypoIiorz', '1-0, stevejohnson56 won by resignation', '2025.05.14', 'Ruy Lopez: Cozio Defense', None]
